experiment,model,balanced_accuracy,macro_f1,accuracy,mcc,sensitivity,specificity,roc_auc,average_precision,subject,n_epochs
E05_150uv,erd_lr,0.5908863920099875,0.5684182712950424,0.5921787709497207,0.20515818601037594,0.8222222222222222,0.3595505617977528,0.6394506866416979,0.6466582672052371,16,179
E05_150uv,erd_lr,0.7166666666666666,0.711093627065303,0.7166666666666667,0.4510856469336674,0.5777777777777777,0.8555555555555555,0.7850617283950617,0.7479052198610776,18,180
E05_150uv,erd_lr,0.61268603827073,0.6124223602484472,0.6130952380952381,0.22593320297846542,0.6470588235294118,0.5783132530120482,0.6249468462083628,0.6049725669012189,19,168
E05_150uv,erd_lr,0.5222222222222223,0.5200892857142857,0.5222222222222223,0.0448448529330875,0.5888888888888889,0.45555555555555555,0.54320987654321,0.575778894237571,20,180
E05_150uv,erd_lr,0.6408974358974359,0.6137901073667226,0.6141732283464567,0.28577960036512995,0.49333333333333335,0.7884615384615384,0.6848717948717948,0.7476719379635843,21,127
E05_150uv,erd_lr,0.5547619047619048,0.5303977272727273,0.5632183908045977,0.12591324733381254,0.8,0.30952380952380953,0.5724867724867724,0.6347553754154509,23,87
E05_150uv,erd_lr,0.6833333333333333,0.6780772489096671,0.6833333333333333,0.37926024108985656,0.8111111111111111,0.5555555555555556,0.7453086419753087,0.7552359756102102,25,180
E05_150uv,erd_lr,0.7611111111111111,0.760926640926641,0.7611111111111111,0.5230299910301778,0.7333333333333333,0.7888888888888889,0.8079012345679013,0.7611798541621727,26,180
E05_150uv,erd_lr,0.5946589106292967,0.5953618552578969,0.6413043478260869,0.1908889504490391,0.45161290322580644,0.7377049180327869,0.6430460074034903,0.4678750625144417,27,92
E05_150uv,erd_lr,0.6136501210653753,0.5964912280701754,0.6086956521739131,0.24499381564584333,0.8035714285714286,0.423728813559322,0.715496368038741,0.7322201613966438,28,115
E05_150uv,erd_lr,0.6015394912985275,0.5742516069788797,0.6127167630057804,0.24505670927395914,0.8777777777777778,0.3253012048192771,0.7182061579651942,0.7322230432837048,29,173
E05_150uv,erd_lr,0.5722222222222222,0.5715742944576674,0.5722222222222222,0.14488333658404012,0.5333333333333333,0.6111111111111112,0.5958024691358025,0.5526369542844451,30,180
E05_150uv,erd_lr,0.6045709908069459,0.6045071501532175,0.6045197740112994,0.20916869025094767,0.6136363636363636,0.5955056179775281,0.6631767109295199,0.6812923583697874,31,177
E05_150uv,erd_lr,0.6059754851889684,0.5771908271908273,0.6045197740112994,0.24710704181053292,0.8636363636363636,0.34831460674157305,0.7604698672114403,0.7518392694392513,33,177
E05_150uv,erd_lr,0.5777777777777777,0.5744151319064211,0.5777777777777777,0.15807356326200073,0.6666666666666666,0.4888888888888889,0.6030864197530864,0.6231759060414332,34,180
E05_150uv,erd_lr,0.5299457994579946,0.5290538484940674,0.5290697674418605,0.059863215231214933,0.5487804878048781,0.5111111111111111,0.5558265582655826,0.5635278942554325,35,172
E05_150uv,erd_lr,0.5789473684210527,0.5710405703615684,0.5714285714285714,0.156812512046795,0.631578947368421,0.5263157894736842,0.593028624192059,0.5071070163710145,36,133
E05_150uv,erd_lr,0.7933333333333333,0.7922159167076277,0.7933333333333333,0.5930802526189113,0.8666666666666667,0.72,0.896,0.9007381040301599,37,150
E05_150uv,erd_lr,0.7141600108298363,0.7143341355116428,0.7151162790697675,0.4291049437952978,0.6867469879518072,0.7415730337078652,0.7647218085826452,0.7744277133338732,38,172
E05_150uv,erd_lr,0.5897654584221748,0.5885885885885886,0.5912408759124088,0.18123929450794615,0.5223880597014925,0.6571428571428571,0.6236673773987207,0.5817110432169392,39,137
E05_150uv,erd_lr,0.5838235294117647,0.5347937521156729,0.5608108108108109,0.2007194685259462,0.3,0.8676470588235294,0.6056985294117647,0.6587887690445544,40,148
E05_150uv,erd_lr,0.6833333333333333,0.6797652860576173,0.6833333333333333,0.37512112012201754,0.7888888888888889,0.5777777777777777,0.7414814814814813,0.7411916043171132,41,180
