perm_id,statistic
500,0.4935438471698191
501,0.497150503526615
502,0.4962558036119728
503,0.502489691826664
504,0.482603868324957
505,0.5024711250875218
506,0.4983047932212085
507,0.4995232859796332
508,0.4927501955129837
509,0.4958128518293341
510,0.5003672244430054
511,0.4966230050309143
512,0.4969416064970136
513,0.4939200451596903
514,0.5026412067152489
515,0.4969207549677014
516,0.5023715029063637
517,0.5047900533882625
518,0.5057387587019513
519,0.4937567287788214
520,0.4977850650583837
521,0.4988100629202063
522,0.5032738852766303
523,0.493001438941891
524,0.4992729115597868
525,0.4994412032007709
526,0.504749507540865
527,0.5019272642744182
528,0.5006803860196444
529,0.5068231534403995
530,0.4980316516361109
531,0.4964094025565584
532,0.4903875257842811
533,0.4970860551457634
534,0.5012043018777991
535,0.5156520132403075
536,0.5108274196797558
537,0.5053943752166735
538,0.4927332180278894
539,0.5057271643439866
540,0.5023038916936894
541,0.5104816095318359
542,0.493551482688735
543,0.4979162802101173
544,0.5003851213620414
545,0.4918093988555514
546,0.4939267907213527
547,0.5021085116170078
548,0.495791529233861
549,0.5027150309641858
550,0.5020731549042038
551,0.5064244603059197
552,0.5053557461995881
553,0.4963086991616047
554,0.498942964197241
555,0.5012339559712907
556,0.5017542920675073
557,0.5034178093060491
558,0.49979447650232
559,0.5043848103807366
560,0.4947005117675797
561,0.5013145271714514
562,0.5041952082005038
563,0.4928918737208956
564,0.5039622683666801
565,0.5018634389317442
566,0.4939550616112942
567,0.5008633796789902
568,0.5022336505972341
569,0.4964105635867898
570,0.4974008910322711
571,0.5040437461971593
572,0.502175701525269
573,0.5055681941233287
574,0.4952308165581081
575,0.4948886641049733
576,0.4966524034191402
577,0.4929703239397413
578,0.5010695583511239
579,0.4914459155220058
580,0.4939419996492624
581,0.5055252886811614
582,0.5028231267341977
583,0.5059870669662542
584,0.4923243689330569
585,0.4981589333430407
586,0.5052596018478778
587,0.5071725018353679
588,0.5163626710561043
589,0.4983511399920156
590,0.5030702402202331
591,0.5054994857992664
592,0.5036427188576726
593,0.5005380179010055
594,0.5055449108049972
595,0.5007584770804496
596,0.4971769546127752
597,0.5010492615182319
598,0.4992086483747837
599,0.500184534978067
600,0.507729149942703
601,0.5119804421525479
602,0.5006499552716286
603,0.5033119169004288
604,0.4976334230369953
605,0.5052206083404649
606,0.5049491731582306
607,0.4927248752091844
608,0.4956875970613656
609,0.4974042681830656
610,0.5057432280811385
611,0.4967812424134017
612,0.5094106417287427
613,0.503622334548158
614,0.4975286774166531
615,0.5043752856061896
616,0.5051499193936766
617,0.4999378031174286
